"ID","age","race","gender","know","lang","item","response","task"
"175A",51,"Black or African American","male","Knowledgeable","Generic","q_flex3",0,"flexibility"
"175A",51,"Black or African American","male","Knowledgeable","Generic","q_cat1",1,"category"
"175A",51,"Black or African American","male","Knowledgeable","Generic","q_cat2",1,"category"
"175A",51,"Black or African American","male","Knowledgeable","Generic","q_cat3",0,"category"
"175A",51,"Black or African American","male","Knowledgeable","Generic","q_homo1",4,"homogeneity"
"175A",51,"Black or African American","male","Knowledgeable","Generic","q_homo2",3,"homogeneity"
"176A",58,"White","male","Knowledgeable","Specific","K_Check1",1,"know_check"
"176A",58,"White","male","Knowledgeable","Specific","K_Check2",1,"know_check"
"176A",58,"White","male","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"176A",58,"White","male","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"176A",58,"White","male","Knowledgeable","Specific","q_flex1",1,"flexibility"
"176A",58,"White","male","Knowledgeable","Specific","q_flex2",0,"flexibility"
"176A",58,"White","male","Knowledgeable","Specific","q_flex3",1,"flexibility"
"176A",58,"White","male","Knowledgeable","Specific","q_cat1",0,"category"
"176A",58,"White","male","Knowledgeable","Specific","q_cat2",1,"category"
"176A",58,"White","male","Knowledgeable","Specific","q_cat3",1,"category"
"176A",58,"White","male","Knowledgeable","Specific","q_homo1",3,"homogeneity"
"176A",58,"White","male","Knowledgeable","Specific","q_homo2",4,"homogeneity"
"177A",55,"Black or African American","female","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"177A",55,"Black or African American","female","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"177A",55,"Black or African American","female","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"177A",55,"Black or African American","female","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"177A",55,"Black or African American","female","Unknowledgeable","Specific","q_flex1",1,"flexibility"
"177A",55,"Black or African American","female","Unknowledgeable","Specific","q_flex2",0,"flexibility"
"177A",55,"Black or African American","female","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"177A",55,"Black or African American","female","Unknowledgeable","Specific","q_cat1",0,"category"
"177A",55,"Black or African American","female","Unknowledgeable","Specific","q_cat2",1,"category"
"177A",55,"Black or African American","female","Unknowledgeable","Specific","q_cat3",0,"category"
"177A",55,"Black or African American","female","Unknowledgeable","Specific","q_homo1",2,"homogeneity"
"177A",55,"Black or African American","female","Unknowledgeable","Specific","q_homo2",3,"homogeneity"
"178A",36,"Black or African American","female","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"178A",36,"Black or African American","female","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"178A",36,"Black or African American","female","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"178A",36,"Black or African American","female","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"178A",36,"Black or African American","female","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"178A",36,"Black or African American","female","Unknowledgeable","Specific","q_flex2",0,"flexibility"
"178A",36,"Black or African American","female","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"178A",36,"Black or African American","female","Unknowledgeable","Specific","q_cat1",0,"category"
"178A",36,"Black or African American","female","Unknowledgeable","Specific","q_cat2",0,"category"
"178A",36,"Black or African American","female","Unknowledgeable","Specific","q_cat3",NA,"category"
"178A",36,"Black or African American","female","Unknowledgeable","Specific","q_homo1",3,"homogeneity"
"178A",36,"Black or African American","female","Unknowledgeable","Specific","q_homo2",3,"homogeneity"
"179A",35,"Black or African American","female","Knowledgeable","Generic","K_Check1",0,"know_check"
"179A",35,"Black or African American","female","Knowledgeable","Generic","K_Check2",1,"know_check"
"179A",35,"Black or African American","female","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"179A",35,"Black or African American","female","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"179A",35,"Black or African American","female","Knowledgeable","Generic","q_flex1",1,"flexibility"
"179A",35,"Black or African American","female","Knowledgeable","Generic","q_flex2",1,"flexibility"
"179A",35,"Black or African American","female","Knowledgeable","Generic","q_flex3",0,"flexibility"
"179A",35,"Black or African American","female","Knowledgeable","Generic","q_cat1",0,"category"
"179A",35,"Black or African American","female","Knowledgeable","Generic","q_cat2",0,"category"
"179A",35,"Black or African American","female","Knowledgeable","Generic","q_cat3",1,"category"
"179A",35,"Black or African American","female","Knowledgeable","Generic","q_homo1",4,"homogeneity"
"179A",35,"Black or African American","female","Knowledgeable","Generic","q_homo2",4,"homogeneity"
"17A",35,"White","other","Knowledgeable","Generic","K_Check1",1,"know_check"
"17A",35,"White","other","Knowledgeable","Generic","K_Check2",1,"know_check"
"17A",35,"White","other","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"17A",35,"White","other","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"17A",35,"White","other","Knowledgeable","Generic","q_flex1",0,"flexibility"
"17A",35,"White","other","Knowledgeable","Generic","q_flex2",0,"flexibility"
"17A",35,"White","other","Knowledgeable","Generic","q_flex3",0,"flexibility"
"17A",35,"White","other","Knowledgeable","Generic","q_cat1",1,"category"
"17A",35,"White","other","Knowledgeable","Generic","q_cat2",1,"category"
"17A",35,"White","other","Knowledgeable","Generic","q_cat3",1,"category"
"17A",35,"White","other","Knowledgeable","Generic","q_homo1",3,"homogeneity"
"17A",35,"White","other","Knowledgeable","Generic","q_homo2",3,"homogeneity"
"180A",25,"Asian","female","Knowledgeable","Specific","K_Check1",1,"know_check"
"180A",25,"Asian","female","Knowledgeable","Specific","K_Check2",1,"know_check"
"180A",25,"Asian","female","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"180A",25,"Asian","female","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"180A",25,"Asian","female","Knowledgeable","Specific","q_flex1",0,"flexibility"
"180A",25,"Asian","female","Knowledgeable","Specific","q_flex2",0,"flexibility"
"180A",25,"Asian","female","Knowledgeable","Specific","q_flex3",0,"flexibility"
"180A",25,"Asian","female","Knowledgeable","Specific","q_cat1",0,"category"
"180A",25,"Asian","female","Knowledgeable","Specific","q_cat2",1,"category"
"180A",25,"Asian","female","Knowledgeable","Specific","q_cat3",0,"category"
"180A",25,"Asian","female","Knowledgeable","Specific","q_homo1",1,"homogeneity"
"180A",25,"Asian","female","Knowledgeable","Specific","q_homo2",1,"homogeneity"
"181A",44,"White","male","Knowledgeable","Specific","K_Check1",1,"know_check"
"181A",44,"White","male","Knowledgeable","Specific","K_Check2",1,"know_check"
"181A",44,"White","male","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"181A",44,"White","male","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"181A",44,"White","male","Knowledgeable","Specific","q_flex1",0,"flexibility"
"181A",44,"White","male","Knowledgeable","Specific","q_flex2",0,"flexibility"
"181A",44,"White","male","Knowledgeable","Specific","q_flex3",0,"flexibility"
"181A",44,"White","male","Knowledgeable","Specific","q_cat1",0,"category"
"181A",44,"White","male","Knowledgeable","Specific","q_cat2",1,"category"
"181A",44,"White","male","Knowledgeable","Specific","q_cat3",1,"category"
"181A",44,"White","male","Knowledgeable","Specific","q_homo1",3,"homogeneity"
"181A",44,"White","male","Knowledgeable","Specific","q_homo2",3,"homogeneity"
"182A",20,"White","female","Knowledgeable","Generic","K_Check1",1,"know_check"
"182A",20,"White","female","Knowledgeable","Generic","K_Check2",1,"know_check"
"182A",20,"White","female","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"182A",20,"White","female","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"182A",20,"White","female","Knowledgeable","Generic","q_flex1",0,"flexibility"
"182A",20,"White","female","Knowledgeable","Generic","q_flex2",0,"flexibility"
"182A",20,"White","female","Knowledgeable","Generic","q_flex3",1,"flexibility"
"182A",20,"White","female","Knowledgeable","Generic","q_cat1",1,"category"
"182A",20,"White","female","Knowledgeable","Generic","q_cat2",1,"category"
"182A",20,"White","female","Knowledgeable","Generic","q_cat3",1,"category"
"182A",20,"White","female","Knowledgeable","Generic","q_homo1",4,"homogeneity"
"182A",20,"White","female","Knowledgeable","Generic","q_homo2",4,"homogeneity"
"183A",63,"White","male","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"183A",63,"White","male","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"183A",63,"White","male","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"183A",63,"White","male","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"183A",63,"White","male","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"183A",63,"White","male","Unknowledgeable","Generic","q_flex2",0,"flexibility"
"183A",63,"White","male","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"183A",63,"White","male","Unknowledgeable","Generic","q_cat1",0,"category"
"183A",63,"White","male","Unknowledgeable","Generic","q_cat2",1,"category"
"183A",63,"White","male","Unknowledgeable","Generic","q_cat3",0,"category"
"183A",63,"White","male","Unknowledgeable","Generic","q_homo1",3,"homogeneity"
"183A",63,"White","male","Unknowledgeable","Generic","q_homo2",2,"homogeneity"
"184A",21,"White","male","Knowledgeable","Specific","K_Check1",1,"know_check"
"184A",21,"White","male","Knowledgeable","Specific","K_Check2",1,"know_check"
"184A",21,"White","male","Knowledgeable","Specific","U_Check1",NA,"unknow_check"
"184A",21,"White","male","Knowledgeable","Specific","U_Check2",NA,"unknow_check"
"184A",21,"White","male","Knowledgeable","Specific","q_flex1",0,"flexibility"
"184A",21,"White","male","Knowledgeable","Specific","q_flex2",1,"flexibility"
"184A",21,"White","male","Knowledgeable","Specific","q_flex3",1,"flexibility"
"184A",21,"White","male","Knowledgeable","Specific","q_cat1",0,"category"
"184A",21,"White","male","Knowledgeable","Specific","q_cat2",1,"category"
"184A",21,"White","male","Knowledgeable","Specific","q_cat3",1,"category"
"184A",21,"White","male","Knowledgeable","Specific","q_homo1",3,"homogeneity"
"184A",21,"White","male","Knowledgeable","Specific","q_homo2",2,"homogeneity"
"185A",35,"Black or African American","female","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"185A",35,"Black or African American","female","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"185A",35,"Black or African American","female","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"185A",35,"Black or African American","female","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"185A",35,"Black or African American","female","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"185A",35,"Black or African American","female","Unknowledgeable","Specific","q_flex2",1,"flexibility"
"185A",35,"Black or African American","female","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"185A",35,"Black or African American","female","Unknowledgeable","Specific","q_cat1",0,"category"
"185A",35,"Black or African American","female","Unknowledgeable","Specific","q_cat2",0,"category"
"185A",35,"Black or African American","female","Unknowledgeable","Specific","q_cat3",0,"category"
"185A",35,"Black or African American","female","Unknowledgeable","Specific","q_homo1",2,"homogeneity"
"185A",35,"Black or African American","female","Unknowledgeable","Specific","q_homo2",2,"homogeneity"
"186A",20,"Asian","female","Knowledgeable","Generic","K_Check1",1,"know_check"
"186A",20,"Asian","female","Knowledgeable","Generic","K_Check2",1,"know_check"
"186A",20,"Asian","female","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"186A",20,"Asian","female","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"186A",20,"Asian","female","Knowledgeable","Generic","q_flex1",0,"flexibility"
"186A",20,"Asian","female","Knowledgeable","Generic","q_flex2",0,"flexibility"
"186A",20,"Asian","female","Knowledgeable","Generic","q_flex3",0,"flexibility"
"186A",20,"Asian","female","Knowledgeable","Generic","q_cat1",1,"category"
"186A",20,"Asian","female","Knowledgeable","Generic","q_cat2",1,"category"
"186A",20,"Asian","female","Knowledgeable","Generic","q_cat3",1,"category"
"186A",20,"Asian","female","Knowledgeable","Generic","q_homo1",4,"homogeneity"
"186A",20,"Asian","female","Knowledgeable","Generic","q_homo2",4,"homogeneity"
"187A",61,"Asian","female","Unknowledgeable","Generic","K_Check1",NA,"know_check"
"187A",61,"Asian","female","Unknowledgeable","Generic","K_Check2",NA,"know_check"
"187A",61,"Asian","female","Unknowledgeable","Generic","U_Check1",1,"unknow_check"
"187A",61,"Asian","female","Unknowledgeable","Generic","U_Check2",1,"unknow_check"
"187A",61,"Asian","female","Unknowledgeable","Generic","q_flex1",0,"flexibility"
"187A",61,"Asian","female","Unknowledgeable","Generic","q_flex2",0,"flexibility"
"187A",61,"Asian","female","Unknowledgeable","Generic","q_flex3",0,"flexibility"
"187A",61,"Asian","female","Unknowledgeable","Generic","q_cat1",0,"category"
"187A",61,"Asian","female","Unknowledgeable","Generic","q_cat2",1,"category"
"187A",61,"Asian","female","Unknowledgeable","Generic","q_cat3",0,"category"
"187A",61,"Asian","female","Unknowledgeable","Generic","q_homo1",3,"homogeneity"
"187A",61,"Asian","female","Unknowledgeable","Generic","q_homo2",3,"homogeneity"
"188A",41,"Black or African American","female","Knowledgeable","Generic","K_Check1",1,"know_check"
"188A",41,"Black or African American","female","Knowledgeable","Generic","K_Check2",1,"know_check"
"188A",41,"Black or African American","female","Knowledgeable","Generic","U_Check1",NA,"unknow_check"
"188A",41,"Black or African American","female","Knowledgeable","Generic","U_Check2",NA,"unknow_check"
"188A",41,"Black or African American","female","Knowledgeable","Generic","q_flex1",1,"flexibility"
"188A",41,"Black or African American","female","Knowledgeable","Generic","q_flex2",1,"flexibility"
"188A",41,"Black or African American","female","Knowledgeable","Generic","q_flex3",1,"flexibility"
"188A",41,"Black or African American","female","Knowledgeable","Generic","q_cat1",0,"category"
"188A",41,"Black or African American","female","Knowledgeable","Generic","q_cat2",1,"category"
"188A",41,"Black or African American","female","Knowledgeable","Generic","q_cat3",1,"category"
"188A",41,"Black or African American","female","Knowledgeable","Generic","q_homo1",4,"homogeneity"
"188A",41,"Black or African American","female","Knowledgeable","Generic","q_homo2",5,"homogeneity"
"189A",49,"White","female","Unknowledgeable","Specific","K_Check1",NA,"know_check"
"189A",49,"White","female","Unknowledgeable","Specific","K_Check2",NA,"know_check"
"189A",49,"White","female","Unknowledgeable","Specific","U_Check1",1,"unknow_check"
"189A",49,"White","female","Unknowledgeable","Specific","U_Check2",1,"unknow_check"
"189A",49,"White","female","Unknowledgeable","Specific","q_flex1",0,"flexibility"
"189A",49,"White","female","Unknowledgeable","Specific","q_flex2",0,"flexibility"
"189A",49,"White","female","Unknowledgeable","Specific","q_flex3",0,"flexibility"
"189A",49,"White","female","Unknowledgeable","Specific","q_cat1",0,"category"
"189A",49,"White","female","Unknowledgeable","Specific","q_cat2",1,"category"
"189A",49,"White","female","Unknowledgeable","Specific","q_cat3",1,"category"
"189A",49,"White","female","Unknowledgeable","Specific","q_homo1",3,"homogeneity"
"189A",49,"White","female","Unknowledgeable","Specific","q_homo2",2,"homogeneity"
